Station Name,Date/Time (LST),Year,Month,Day,Hour,Temperature,Dew Point Temperature,Wind_Speed,Precipitation,Station Pressure,Humidity,Windchill
TORONTO INTL A,2018-01-06 03:00:00,2018,1,6,3,-22.3,-27.7,9,,100.35,62.0,-29.0
TORONTO INTL A,2018-01-06 04:00:00,2018,1,6,4,-22.2,-26.9,9,,100.41,66.0,-29.0
TORONTO INTL A,2018-01-06 05:00:00,2018,1,6,5,-22.4,-27.3,9,,100.48,65.0,-30.0
TORONTO INTL A,2018-01-06 06:00:00,2018,1,6,6,-22.9,-28.0,9,,100.54,64.0,-30.0
TORONTO INTL A,2018-01-06 07:00:00,2018,1,6,7,-21.5,-27.0,9,,100.61,62.0,-29.0
TORONTO INTL A,2018-01-06 08:00:00,2018,1,6,8,-21.5,-26.4,9,,100.68,65.0,-29.0
TORONTO INTL A,2018-01-06 09:00:00,2018,1,6,9,-20.4,-25.4,17,,100.79,65.0,-30.0
TORONTO INTL A,2018-01-06 10:00:00,2018,1,6,10,-21.4,-26.9,17,,100.87,62.0,-31.0
TORONTO INTL A,2018-01-06 11:00:00,2018,1,6,11,-20.0,-26.1,9,,100.93,59.0,-27.0
TORONTO INTL A,2018-01-06 12:00:00,2018,1,6,12,-17.5,-24.9,9,,100.93,53.0,-24.0
TORONTO INTL A,2018-01-06 13:00:00,2018,1,6,13,-17.9,-24.6,9,,100.92,56.0,-24.0
TORONTO INTL A,2018-01-06 14:00:00,2018,1,6,14,-17.2,-24.6,13,,100.93,53.0,-25.0
TORONTO INTL A,2018-01-06 15:00:00,2018,1,6,15,-16.8,-24.4,7,,101.0,52.0,-22.0
TORONTO INTL A,2018-01-06 16:00:00,2018,1,6,16,-16.4,-23.8,8,,101.07,53.0,-22.0
TORONTO INTL A,2018-01-06 17:00:00,2018,1,6,17,-16.4,-24.4,17,,101.13,51.0,-25.0
TORONTO INTL A,2018-01-06 18:00:00,2018,1,6,18,-17.1,-25.0,18,,101.16,51.0,-26.0
TORONTO INTL A,2018-01-06 19:00:00,2018,1,6,19,-18.0,-25.5,17,,101.19,52.0,-27.0
TORONTO INTL A,2018-01-06 20:00:00,2018,1,6,20,-17.9,-24.6,18,,101.23,57.0,-27.0
TORONTO INTL A,2018-01-06 21:00:00,2018,1,6,21,-18.3,-24.3,12,,101.27,60.0,-26.0
TORONTO INTL A,2018-01-06 22:00:00,2018,1,6,22,-19.4,-24.8,9,,101.25,63.0,-26.0
TORONTO INTL A,2018-01-06 23:00:00,2018,1,6,23,-19.8,-24.7,9,,101.26,66.0,-27.0
TORONTO INTL A,2018-01-07 00:00:00,2018,1,7,0,-20.5,-24.9,9,,101.23,68.0,-27.0
TORONTO INTL A,2018-01-07 01:00:00,2018,1,7,1,-20.6,-24.9,7,,101.2,69.0,-26.0
TORONTO INTL A,2018-01-07 02:00:00,2018,1,7,2,-18.6,-22.7,8,,101.14,71.0,-25.0
TORONTO INTL A,2018-01-07 03:00:00,2018,1,7,3,-19.1,-23.2,4,,101.11,71.0,-22.0
TORONTO INTL A,2018-01-07 04:00:00,2018,1,7,4,-18.1,-22.1,7,,101.08,71.0,-23.0
TORONTO INTL A,2018-01-07 05:00:00,2018,1,7,5,-18.0,-22.1,8,,101.05,71.0,-24.0
TORONTO INTL A,2018-01-07 06:00:00,2018,1,7,6,-17.5,-22.1,11,,101.05,68.0,-25.0
TORONTO INTL A,2018-01-07 07:00:00,2018,1,7,7,-16.5,-21.4,14,,101.04,66.0,-24.0
TORONTO INTL A,2018-01-07 08:00:00,2018,1,7,8,-15.5,-20.9,9,,100.95,64.0,-21.0
TORONTO INTL A,2018-01-07 09:00:00,2018,1,7,9,-14.5,-20.0,15,,100.85,63.0,-22.0
TORONTO INTL A,2018-01-07 10:00:00,2018,1,7,10,-12.2,-17.4,22,,100.75,66.0,-21.0
TORONTO INTL A,2018-01-07 11:00:00,2018,1,7,11,-11.3,-17.3,27,,100.7,62.0,-21.0
TORONTO INTL A,2018-01-07 12:00:00,2018,1,7,12,-10.8,-17.5,21,,100.51,58.0,-19.0
TORONTO INTL A,2018-01-07 13:00:00,2018,1,7,13,-10.4,-17.5,29,,100.28,56.0,-20.0
TORONTO INTL A,2018-01-07 14:00:00,2018,1,7,14,-10.0,-17.4,27,,100.15,55.0,-19.0
TORONTO INTL A,2018-01-07 15:00:00,2018,1,7,15,-9.5,-16.8,24,,100.0,56.0,-18.0
TORONTO INTL A,2018-01-07 16:00:00,2018,1,7,16,-9.0,-16.6,21,,99.89,55.0,-17.0
TORONTO INTL A,2018-01-07 17:00:00,2018,1,7,17,-8.1,-16.0,24,,99.8,53.0,-16.0
TORONTO INTL A,2018-01-07 18:00:00,2018,1,7,18,-7.6,-13.9,25,,99.76,61.0,-16.0
TORONTO INTL A,2018-01-07 19:00:00,2018,1,7,19,-7.1,-11.6,22,,99.65,70.0,-15.0
TORONTO INTL A,2018-01-07 20:00:00,2018,1,7,20,-6.0,-11.5,22,,99.63,66.0,-13.0
TORONTO INTL A,2018-01-07 21:00:00,2018,1,7,21,-4.8,-11.7,18,,99.54,59.0,-11.0
TORONTO INTL A,2018-01-07 22:00:00,2018,1,7,22,-4.0,-9.8,28,,99.5,65.0,-11.0
TORONTO INTL A,2018-01-07 23:00:00,2018,1,7,23,-3.4,-8.5,20,,99.48,68.0,-10.0
TORONTO INTL A,2018-01-08 00:00:00,2018,1,8,0,-2.2,-8.2,23,,99.39,64.0,-8.0
TORONTO INTL A,2018-01-08 01:00:00,2018,1,8,1,-2.3,-6.9,16,,99.36,71.0,-7.0
TORONTO INTL A,2018-01-08 02:00:00,2018,1,8,2,-2.5,-5.3,14,,99.31,81.0,-7.0
TORONTO INTL A,2018-01-08 03:00:00,2018,1,8,3,-2.5,-4.8,26,,99.27,85.0,-9.0
TORONTO INTL A,2018-01-08 04:00:00,2018,1,8,4,-2.5,-4.6,16,,99.19,85.0,-8.0
TORONTO INTL A,2018-01-08 05:00:00,2018,1,8,5,-2.3,-4.3,14,,99.1,86.0,-7.0
TORONTO INTL A,2018-01-08 06:00:00,2018,1,8,6,-2.3,-4.2,13,,99.04,87.0,-7.0
TORONTO INTL A,2018-01-08 07:00:00,2018,1,8,7,-2.4,-4.0,14,,98.94,89.0,-7.0
TORONTO INTL A,2018-01-08 08:00:00,2018,1,8,8,-1.9,-3.3,15,,98.84,90.0,-7.0
TORONTO INTL A,2018-01-08 09:00:00,2018,1,8,9,-1.1,-2.5,21,,98.8,90.0,-7.0
TORONTO INTL A,2018-01-08 10:00:00,2018,1,8,10,0.0,-1.8,20,,98.81,88.0,-5.0
TORONTO INTL A,2018-01-08 11:00:00,2018,1,8,11,1.1,-0.9,24,,98.8,86.0,
TORONTO INTL A,2018-01-08 12:00:00,2018,1,8,12,1.2,-0.9,24,,98.74,86.0,
TORONTO INTL A,2018-01-08 13:00:00,2018,1,8,13,1.9,-0.9,26,,98.74,82.0,
TORONTO INTL A,2018-01-08 14:00:00,2018,1,8,14,1.8,-1.5,29,,98.8,79.0,
TORONTO INTL A,2018-01-08 15:00:00,2018,1,8,15,1.8,-1.3,35,,98.82,80.0,
TORONTO INTL A,2018-01-08 16:00:00,2018,1,8,16,1.8,-1.9,26,,98.84,76.0,
TORONTO INTL A,2018-01-08 17:00:00,2018,1,8,17,1.8,-1.9,23,,98.91,77.0,
TORONTO INTL A,2018-01-08 19:00:00,2018,1,8,19,2.1,-2.3,35,,99.03,72.0,
TORONTO INTL A,2018-01-08 20:00:00,2018,1,8,20,2.0,-2.6,25,,99.05,72.0,
TORONTO INTL A,2018-01-08 21:00:00,2018,1,8,21,1.9,-2.9,22,,99.1,71.0,
TORONTO INTL A,2018-01-08 22:00:00,2018,1,8,22,1.4,-4.0,31,,99.13,67.0,
TORONTO INTL A,2018-01-08 23:00:00,2018,1,8,23,1.0,-4.5,32,,99.23,67.0,
TORONTO INTL A,2018-01-09 00:00:00,2018,1,9,0,0.6,-4.9,26,,99.3,67.0,
TORONTO INTL A,2018-01-09 01:00:00,2018,1,9,1,0.2,-5.3,17,,99.34,66.0,
TORONTO INTL A,2018-01-09 02:00:00,2018,1,9,2,0.1,-4.8,18,,99.42,70.0,
TORONTO INTL A,2018-01-09 03:00:00,2018,1,9,3,0.5,-4.4,22,,99.5,70.0,
TORONTO INTL A,2018-01-09 04:00:00,2018,1,9,4,0.4,-3.9,21,,99.56,73.0,
TORONTO INTL A,2018-01-09 05:00:00,2018,1,9,5,-0.4,-4.3,22,,99.68,75.0,-6.0
TORONTO INTL A,2018-01-09 06:00:00,2018,1,9,6,-0.6,-6.0,29,,99.78,67.0,-7.0
TORONTO INTL A,2018-01-09 07:00:00,2018,1,9,7,-1.3,-6.8,14,,99.85,66.0,-6.0
TORONTO INTL A,2018-01-09 08:00:00,2018,1,9,8,-1.2,-6.5,22,,99.96,68.0,-7.0
TORONTO INTL A,2018-01-09 09:00:00,2018,1,9,9,-1.1,-6.6,16,,100.08,66.0,-6.0
TORONTO INTL A,2018-01-09 10:00:00,2018,1,9,10,-0.8,-6.6,19,,100.17,65.0,-6.0
TORONTO INTL A,2018-01-09 11:00:00,2018,1,9,11,-1.1,-6.3,20,,100.24,67.0,-7.0
TORONTO INTL A,2018-01-09 12:00:00,2018,1,9,12,-1.2,-6.3,21,,100.26,68.0,-7.0
TORONTO INTL A,2018-01-09 13:00:00,2018,1,9,13,-0.9,-5.9,22,,100.26,69.0,-7.0
TORONTO INTL A,2018-01-09 14:00:00,2018,1,9,14,-0.8,-6.0,21,,100.31,68.0,-6.0
TORONTO INTL A,2018-01-09 15:00:00,2018,1,9,15,-0.8,-6.0,19,,100.37,68.0,-6.0
TORONTO INTL A,2018-01-09 16:00:00,2018,1,9,16,-1.0,-6.0,17,,100.47,69.0,-6.0
TORONTO INTL A,2018-01-09 17:00:00,2018,1,9,17,-0.9,-6.2,13,,100.53,67.0,-5.0
TORONTO INTL A,2018-01-09 18:00:00,2018,1,9,18,-1.1,-6.4,12,,100.57,67.0,-5.0
TORONTO INTL A,2018-01-09 19:00:00,2018,1,9,19,-1.2,-6.5,9,,100.64,67.0,-4.0
TORONTO INTL A,2018-01-09 20:00:00,2018,1,9,20,-1.3,-7.1,8,,100.67,65.0,-4.0
TORONTO INTL A,2018-01-09 21:00:00,2018,1,9,21,-1.8,-6.7,8,,100.67,69.0,-5.0
TORONTO INTL A,2018-01-09 22:00:00,2018,1,9,22,-1.6,-6.7,0,,100.69,68.0,
TORONTO INTL A,2018-01-09 23:00:00,2018,1,9,23,-1.3,-7.3,6,,100.67,64.0,-4.0
TORONTO INTL A,2018-01-10 00:00:00,2018,1,10,0,-1.5,-7.6,9,,100.7,63.0,-5.0
TORONTO INTL A,2018-01-10 01:00:00,2018,1,10,1,-2.5,-8.2,7,,100.68,65.0,-5.0
TORONTO INTL A,2018-01-10 02:00:00,2018,1,10,2,-3.3,-8.5,8,,100.67,67.0,-7.0
TORONTO INTL A,2018-01-10 03:00:00,2018,1,10,3,-3.5,-8.5,7,,100.65,69.0,-6.0
TORONTO INTL A,2018-01-10 04:00:00,2018,1,10,4,-3.9,-8.6,3,,100.6,70.0,-5.0
TORONTO INTL A,2018-01-10 05:00:00,2018,1,10,5,-4.7,-8.6,3,,100.53,74.0,-6.0
TORONTO INTL A,2018-01-10 06:00:00,2018,1,10,6,-3.3,-6.9,7,,100.46,77.0,-6.0
TORONTO INTL A,2018-01-10 07:00:00,2018,1,10,7,-3.0,-5.7,7,,100.41,81.0,-6.0
TORONTO INTL A,2018-01-10 08:00:00,2018,1,10,8,-3.0,-5.2,8,,100.37,85.0,-6.0
TORONTO INTL A,2018-01-10 09:00:00,2018,1,10,9,-1.7,-4.2,9,,100.28,83.0,-5.0
TORONTO INTL A,2018-01-10 10:00:00,2018,1,10,10,-0.3,-3.7,14,,100.31,78.0,-5.0
TORONTO INTL A,2018-01-10 11:00:00,2018,1,10,11,0.0,-4.0,12,,100.26,75.0,-4.0
TORONTO INTL A,2018-01-10 12:00:00,2018,1,10,12,0.7,-3.9,10,,100.04,71.0,
TORONTO INTL A,2018-01-10 13:00:00,2018,1,10,13,0.5,-3.4,15,,99.94,75.0,
TORONTO INTL A,2018-01-10 14:00:00,2018,1,10,14,0.5,-3.3,14,,99.8,75.0,
TORONTO INTL A,2018-01-10 15:00:00,2018,1,10,15,0.3,-3.3,10,,99.74,77.0,
TORONTO INTL A,2018-01-10 16:00:00,2018,1,10,16,0.0,-2.0,11,,99.69,86.0,-4.0
TORONTO INTL A,2018-01-10 17:00:00,2018,1,10,17,0.3,-1.2,10,,99.65,90.0,
TORONTO INTL A,2018-01-10 18:00:00,2018,1,10,18,1.0,-0.2,9,,99.6,92.0,
TORONTO INTL A,2018-01-10 19:00:00,2018,1,10,19,1.4,0.4,7,,99.59,93.0,
TORONTO INTL A,2018-01-10 20:00:00,2018,1,10,20,1.8,0.9,8,,99.56,94.0,
TORONTO INTL A,2018-01-10 21:00:00,2018,1,10,21,1.9,1.1,7,,99.54,94.0,
TORONTO INTL A,2018-01-10 22:00:00,2018,1,10,22,2.4,1.6,9,,99.52,95.0,
TORONTO INTL A,2018-01-10 23:00:00,2018,1,10,23,4.1,3.4,12,,99.53,95.0,
TORONTO INTL A,2018-01-11 00:00:00,2018,1,11,0,4.5,3.4,5,,99.54,93.0,
TORONTO INTL A,2018-01-11 01:00:00,2018,1,11,1,6.6,4.9,18,,99.45,89.0,
TORONTO INTL A,2018-01-11 02:00:00,2018,1,11,2,4.5,2.7,11,,99.44,88.0,
TORONTO INTL A,2018-01-11 03:00:00,2018,1,11,3,4.8,2.9,11,,99.5,87.0,
TORONTO INTL A,2018-01-11 04:00:00,2018,1,11,4,5.1,2.8,10,,99.47,85.0,
TORONTO INTL A,2018-01-11 05:00:00,2018,1,11,5,5.6,3.4,6,,99.46,86.0,
TORONTO INTL A,2018-01-11 06:00:00,2018,1,11,6,7.8,4.8,16,,99.44,81.0,
TORONTO INTL A,2018-01-11 07:00:00,2018,1,11,7,8.3,4.4,16,,99.44,76.0,
TORONTO INTL A,2018-01-11 08:00:00,2018,1,11,8,9.0,5.2,22,,99.48,77.0,
TORONTO INTL A,2018-01-11 09:00:00,2018,1,11,9,9.4,5.7,23,,99.5,77.0,
TORONTO INTL A,2018-01-11 10:00:00,2018,1,11,10,10.0,6.1,20,,99.51,77.0,
TORONTO INTL A,2018-01-11 11:00:00,2018,1,11,11,10.6,6.3,22,,99.5,75.0,
TORONTO INTL A,2018-01-11 12:00:00,2018,1,11,12,11.4,6.6,18,,99.4,72.0,
TORONTO INTL A,2018-01-11 13:00:00,2018,1,11,13,11.7,6.7,14,,99.3,71.0,
TORONTO INTL A,2018-01-11 14:00:00,2018,1,11,14,12.3,7.3,16,,99.26,71.0,
TORONTO INTL A,2018-01-11 15:00:00,2018,1,11,15,12.4,7.5,16,,99.21,71.0,
TORONTO INTL A,2018-01-11 16:00:00,2018,1,11,16,11.8,7.8,13,,99.15,76.0,
TORONTO INTL A,2018-01-11 17:00:00,2018,1,11,17,9.8,7.4,13,,99.13,85.0,
TORONTO INTL A,2018-01-11 18:00:00,2018,1,11,18,10.5,9.1,13,,99.09,91.0,
TORONTO INTL A,2018-01-11 19:00:00,2018,1,11,19,10.5,9.5,13,,99.03,94.0,
TORONTO INTL A,2018-01-11 20:00:00,2018,1,11,20,10.5,9.7,18,,98.98,95.0,
TORONTO INTL A,2018-01-11 21:00:00,2018,1,11,21,10.2,9.5,19,,98.92,95.0,
TORONTO INTL A,2018-01-11 22:00:00,2018,1,11,22,10.2,9.5,21,,98.84,95.0,
TORONTO INTL A,2018-01-11 23:00:00,2018,1,11,23,10.1,9.4,20,,98.77,95.0,
TORONTO INTL A,2018-01-12 00:00:00,2018,1,12,0,9.9,9.2,16,,98.69,95.0,
TORONTO INTL A,2018-01-12 01:00:00,2018,1,12,1,10.4,9.8,18,,98.59,96.0,
TORONTO INTL A,2018-01-12 02:00:00,2018,1,12,2,10.3,9.7,14,,98.5,96.0,
TORONTO INTL A,2018-01-12 03:00:00,2018,1,12,3,10.4,9.8,14,,98.46,96.0,
TORONTO INTL A,2018-01-12 04:00:00,2018,1,12,4,11.2,10.7,14,,98.38,96.0,
TORONTO INTL A,2018-01-12 05:00:00,2018,1,12,5,12.1,11.5,22,,98.31,96.0,
TORONTO INTL A,2018-01-12 06:00:00,2018,1,12,6,11.9,11.2,16,,98.27,96.0,
TORONTO INTL A,2018-01-12 07:00:00,2018,1,12,7,11.5,10.8,11,,98.23,96.0,
TORONTO INTL A,2018-01-12 08:00:00,2018,1,12,8,10.8,10.3,9,,98.22,96.0,
TORONTO INTL A,2018-01-12 09:00:00,2018,1,12,9,5.0,4.3,29,,98.27,95.0,
TORONTO INTL A,2018-01-12 10:00:00,2018,1,12,10,3.5,2.7,29,,98.44,95.0,
TORONTO INTL A,2018-01-12 11:00:00,2018,1,12,11,2.6,1.6,40,,98.49,94.0,
TORONTO INTL A,2018-01-12 12:00:00,2018,1,12,12,0.1,-1.1,51,,98.55,92.0,
TORONTO INTL A,2018-01-12 13:00:00,2018,1,12,13,-2.0,-3.3,42,,98.62,91.0,-10.0
TORONTO INTL A,2018-01-12 14:00:00,2018,1,12,14,-4.3,-5.9,38,,98.78,89.0,-13.0
TORONTO INTL A,2018-01-12 15:00:00,2018,1,12,15,-6.6,-8.2,36,,98.93,88.0,-16.0
TORONTO INTL A,2018-01-12 16:00:00,2018,1,12,16,-7.9,-9.8,44,,99.06,86.0,-18.0
TORONTO INTL A,2018-01-12 17:00:00,2018,1,12,17,-8.3,-10.5,34,,99.24,84.0,-18.0
TORONTO INTL A,2018-01-12 18:00:00,2018,1,12,18,-8.8,-11.6,40,,99.42,80.0,-19.0
TORONTO INTL A,2018-01-12 19:00:00,2018,1,12,19,-9.4,-13.0,44,,99.4,76.0,-20.0
TORONTO INTL A,2018-01-12 20:00:00,2018,1,12,20,-9.7,-13.7,44,,99.57,73.0,-21.0
TORONTO INTL A,2018-01-12 21:00:00,2018,1,12,21,-10.6,-14.9,42,,99.55,71.0,-22.0
TORONTO INTL A,2018-01-12 22:00:00,2018,1,12,22,-10.9,-15.4,30,,99.57,70.0,-21.0
TORONTO INTL A,2018-01-12 23:00:00,2018,1,12,23,-11.6,-16.1,34,,99.64,69.0,-22.0
TORONTO INTL A,2018-01-13 00:00:00,2018,1,13,0,-12.1,-16.8,37,,99.7,69.0,-23.0
TORONTO INTL A,2018-01-13 01:00:00,2018,1,13,1,-12.4,-17.1,31,,99.63,69.0,-23.0
TORONTO INTL A,2018-01-13 02:00:00,2018,1,13,2,-12.8,-17.5,39,,99.58,68.0,-24.0
TORONTO INTL A,2018-01-13 03:00:00,2018,1,13,3,-13.2,-18.2,44,,99.73,66.0,-26.0
TORONTO INTL A,2018-01-13 04:00:00,2018,1,13,4,-13.4,-19.0,42,,99.81,63.0,-26.0
TORONTO INTL A,2018-01-13 05:00:00,2018,1,13,5,-13.6,-19.8,36,,99.85,60.0,-25.0
TORONTO INTL A,2018-01-13 06:00:00,2018,1,13,6,-13.8,-20.3,37,,99.97,58.0,-25.0
TORONTO INTL A,2018-01-13 07:00:00,2018,1,13,7,-14.1,-20.4,33,,100.13,59.0,-25.0
TORONTO INTL A,2018-01-13 08:00:00,2018,1,13,8,-14.1,-19.8,30,,100.24,62.0,-25.0
TORONTO INTL A,2018-01-13 09:00:00,2018,1,13,9,-14.0,-19.2,35,,100.34,65.0,-25.0
TORONTO INTL A,2018-01-13 10:00:00,2018,1,13,10,-13.5,-18.7,35,,100.49,65.0,-25.0
TORONTO INTL A,2018-01-13 11:00:00,2018,1,13,11,-12.8,-18.9,30,,100.53,61.0,-23.0
TORONTO INTL A,2018-01-13 12:00:00,2018,1,13,12,-12.2,-19.0,36,,100.57,57.0,-23.0
TORONTO INTL A,2018-01-13 13:00:00,2018,1,13,13,-12.1,-19.2,27,,100.58,56.0,-22.0
TORONTO INTL A,2018-01-13 14:00:00,2018,1,13,14,-11.9,-19.4,31,,100.63,54.0,-22.0
TORONTO INTL A,2018-01-13 15:00:00,2018,1,13,15,-12.4,-20.3,26,,100.71,52.0,-22.0
TORONTO INTL A,2018-01-13 16:00:00,2018,1,13,16,-12.6,-20.6,20,,100.84,52.0,-21.0
TORONTO INTL A,2018-01-13 17:00:00,2018,1,13,17,-12.8,-20.9,25,,100.94,51.0,-22.0
TORONTO INTL A,2018-01-13 18:00:00,2018,1,13,18,-13.5,-20.9,19,,101.05,54.0,-22.0
TORONTO INTL A,2018-01-13 19:00:00,2018,1,13,19,-13.9,-20.7,25,,101.1,57.0,-24.0
TORONTO INTL A,2018-01-13 20:00:00,2018,1,13,20,-14.2,-20.9,17,,101.17,58.0,-22.0
TORONTO INTL A,2018-01-13 21:00:00,2018,1,13,21,-14.6,-21.1,17,,101.25,58.0,-23.0
TORONTO INTL A,2018-01-13 22:00:00,2018,1,13,22,-14.7,-21.0,10,,101.32,59.0,-21.0
TORONTO INTL A,2018-01-13 23:00:00,2018,1,13,23,-14.9,-21.0,8,,101.37,60.0,-20.0
TORONTO INTL A,2018-01-14 00:00:00,2018,1,14,0,-15.5,-21.2,7,,101.37,62.0,-20.0
TORONTO INTL A,2018-01-14 01:00:00,2018,1,14,1,-16.2,-20.9,9,,101.38,68.0,-22.0
TORONTO INTL A,2018-01-14 02:00:00,2018,1,14,2,-16.5,-20.8,10,,101.44,70.0,-23.0
TORONTO INTL A,2018-01-14 03:00:00,2018,1,14,3,-16.6,-20.6,6,,101.51,72.0,-21.0
TORONTO INTL A,2018-01-14 04:00:00,2018,1,14,4,-16.8,-20.7,8,,101.52,73.0,-22.0
TORONTO INTL A,2018-01-14 05:00:00,2018,1,14,5,-16.1,-20.0,5,,101.56,73.0,-20.0
TORONTO INTL A,2018-01-14 06:00:00,2018,1,14,6,-15.6,-19.5,7,,101.56,73.0,-21.0
TORONTO INTL A,2018-01-14 07:00:00,2018,1,14,7,-15.2,-18.9,0,,101.63,74.0,
TORONTO INTL A,2018-01-14 08:00:00,2018,1,14,8,-15.1,-18.6,4,,101.65,75.0,-18.0
TORONTO INTL A,2018-01-14 09:00:00,2018,1,14,9,-13.2,-16.8,5,,101.71,75.0,-17.0
TORONTO INTL A,2018-01-14 10:00:00,2018,1,14,10,-11.1,-14.9,9,,101.73,73.0,-16.0
TORONTO INTL A,2018-01-14 11:00:00,2018,1,14,11,-9.8,-14.2,3,,101.77,70.0,-12.0
TORONTO INTL A,2018-01-14 12:00:00,2018,1,14,12,-7.8,-13.1,6,,101.69,66.0,-11.0
TORONTO INTL A,2018-01-14 13:00:00,2018,1,14,13,-7.2,-13.5,11,,101.64,61.0,-12.0
TORONTO INTL A,2018-01-14 14:00:00,2018,1,14,14,-7.0,-13.8,8,,101.58,58.0,-11.0
TORONTO INTL A,2018-01-14 15:00:00,2018,1,14,15,-6.7,-15.0,13,,101.58,52.0,-12.0
TORONTO INTL A,2018-01-14 16:00:00,2018,1,14,16,-6.8,-15.6,12,,101.57,50.0,-12.0
TORONTO INTL A,2018-01-14 17:00:00,2018,1,14,17,-7.4,-14.8,4,,101.56,56.0,-9.0
TORONTO INTL A,2018-01-14 18:00:00,2018,1,14,18,-7.9,-15.7,11,,101.57,54.0,-13.0
TORONTO INTL A,2018-01-14 19:00:00,2018,1,14,19,-7.4,-15.0,11,,101.58,55.0,-12.0
TORONTO INTL A,2018-01-14 20:00:00,2018,1,14,20,-7.5,-15.4,13,,101.59,54.0,-13.0
TORONTO INTL A,2018-01-14 21:00:00,2018,1,14,21,-8.1,-15.3,11,,101.56,57.0,-13.0
TORONTO INTL A,2018-01-14 22:00:00,2018,1,14,22,-7.7,-14.9,14,,101.58,57.0,-14.0
TORONTO INTL A,2018-01-14 23:00:00,2018,1,14,23,-7.5,-15.0,22,,101.59,56.0,-15.0
TORONTO INTL A,2018-01-15 00:00:00,2018,1,15,0,-8.2,-15.1,21,,101.56,58.0,-16.0
TORONTO INTL A,2018-01-15 01:00:00,2018,1,15,1,-8.6,-15.2,19,,101.53,59.0,-16.0
TORONTO INTL A,2018-01-15 02:00:00,2018,1,15,2,-8.8,-15.2,24,,101.5,61.0,-17.0
TORONTO INTL A,2018-01-15 03:00:00,2018,1,15,3,-8.9,-14.9,26,,101.49,62.0,-18.0
TORONTO INTL A,2018-01-15 04:00:00,2018,1,15,4,-9.0,-14.5,28,,101.42,65.0,-18.0
TORONTO INTL A,2018-01-15 05:00:00,2018,1,15,5,-8.5,-13.9,25,,101.35,65.0,-17.0
TORONTO INTL A,2018-01-15 06:00:00,2018,1,15,6,-8.1,-13.3,31,,101.34,66.0,-17.0
TORONTO INTL A,2018-01-15 07:00:00,2018,1,15,7,-8.0,-13.2,21,,101.32,67.0,-16.0
TORONTO INTL A,2018-01-15 08:00:00,2018,1,15,8,-7.4,-12.7,32,,101.21,66.0,-16.0
TORONTO INTL A,2018-01-15 09:00:00,2018,1,15,9,-6.9,-11.4,27,,101.18,71.0,-15.0
TORONTO INTL A,2018-01-15 10:00:00,2018,1,15,10,-7.6,-13.1,26,,101.18,65.0,-16.0
TORONTO INTL A,2018-01-15 11:00:00,2018,1,15,11,-7.6,-13.8,27,,101.13,62.0,-16.0
TORONTO INTL A,2018-01-15 12:00:00,2018,1,15,12,-7.3,-13.5,17,,101.02,62.0,-14.0
TORONTO INTL A,2018-01-15 13:00:00,2018,1,15,13,-7.8,-13.7,17,,100.92,63.0,-14.0
TORONTO INTL A,2018-01-15 14:00:00,2018,1,15,14,-8.0,-13.6,22,,100.83,64.0,-16.0
TORONTO INTL A,2018-01-15 15:00:00,2018,1,15,15,-7.9,-12.0,14,,100.81,73.0,-14.0
TORONTO INTL A,2018-01-15 16:00:00,2018,1,15,16,-7.9,-11.4,19,,100.76,76.0,-15.0
TORONTO INTL A,2018-01-15 17:00:00,2018,1,15,17,-7.5,-10.3,16,,100.78,81.0,-14.0
TORONTO INTL A,2018-01-15 18:00:00,2018,1,15,18,-7.0,-9.8,15,,100.73,81.0,-13.0
TORONTO INTL A,2018-01-15 19:00:00,2018,1,15,19,-6.8,-9.2,12,,100.71,83.0,-12.0
TORONTO INTL A,2018-01-15 20:00:00,2018,1,15,20,-7.8,-10.0,13,,100.68,84.0,-14.0
TORONTO INTL A,2018-01-15 21:00:00,2018,1,15,21,-8.3,-10.3,13,,100.67,85.0,-14.0
TORONTO INTL A,2018-01-15 22:00:00,2018,1,15,22,-8.4,-10.4,12,,100.63,86.0,-14.0
TORONTO INTL A,2018-01-15 23:00:00,2018,1,15,23,-8.3,-10.3,16,,100.58,86.0,-15.0
TORONTO INTL A,2018-01-16 00:00:00,2018,1,16,0,-8.2,-10.3,13,,100.53,85.0,-14.0
TORONTO INTL A,2018-01-16 01:00:00,2018,1,16,1,-8.1,-10.2,11,,100.49,85.0,-13.0
TORONTO INTL A,2018-01-16 02:00:00,2018,1,16,2,-8.1,-10.1,13,,100.51,86.0,-14.0
TORONTO INTL A,2018-01-16 03:00:00,2018,1,16,3,-8.3,-10.2,13,,100.53,86.0,-14.0
TORONTO INTL A,2018-01-16 04:00:00,2018,1,16,4,-8.4,-10.4,10,,100.54,86.0,-13.0
TORONTO INTL A,2018-01-16 05:00:00,2018,1,16,5,-9.4,-11.4,9,,100.55,85.0,-14.0
TORONTO INTL A,2018-01-16 06:00:00,2018,1,16,6,-9.7,-11.7,13,,100.59,85.0,-16.0
TORONTO INTL A,2018-01-16 07:00:00,2018,1,16,7,-9.1,-11.3,10,,100.61,84.0,-14.0
TORONTO INTL A,2018-01-16 08:00:00,2018,1,16,8,-9.3,-11.6,10,,100.66,83.0,-14.0
TORONTO INTL A,2018-01-16 09:00:00,2018,1,16,9,-9.2,-11.7,5,,100.72,82.0,-12.0
